,categories,coordinates.latitude,coordinates.longitude,id,location.address1,location.address2,location.address3,location.city,location.country,location.formatted_address,location.postal_code,location.state,name,price,rating,review_count,url,cluster_id,score,path
713,[{'alias': 'cocktailbars'}],34.1094619,-118.1930707,927oLZexkFx2laA68TraBQ,5635 N Figueroa St,,,Los Angeles,US,"5635 N Figueroa St
Los Angeles, CA 90042",90042,CA,Good Housekeeping HLP,$$,4.5,61,https://www.yelp.com/biz/good-housekeeping-hlp-los-angeles?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,22,6.285329835,4
711,"[{'alias': 'cocktailbars'}, {'alias': 'mediterranean'}, {'alias': 'newamerican'}]",34.1095179,-118.1932286,AahKv80rxhyhLtbx5OMn3A,5631 N Figueroa St,,,Los Angeles,US,"5631 N Figueroa St
Los Angeles, CA 90042",90042,CA,Cafe Birdie,$$,4,382,https://www.yelp.com/biz/cafe-birdie-los-angeles?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,22,6.582063363,5
723,"[{'alias': 'bars'}, {'alias': 'newamerican'}, {'alias': 'musicvenues'}]",34.12147,-118.20535,O7H_LKfRAiaYG5r2mC8v7Q,5043 York Blvd,,,Los Angeles,US,"5043 York Blvd
Los Angeles, CA 90042",90042,CA,The Hi Hat,$$,4,63,https://www.yelp.com/biz/the-hi-hat-los-angeles?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,23,5.799340549,1
722,[{'alias': 'bars'}],34.1209778,-118.2050328,aXEU3rIz_hwCS6tfqIXRcw,5052 York Blvd,,,Los Angeles,US,"5052 York Blvd
Los Angeles, CA 90042",90042,CA,Block Party,$$,4.5,373,https://www.yelp.com/biz/block-party-los-angeles-2?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,23,7.071708832,2
717,"[{'alias': 'bars'}, {'alias': 'breakfast_brunch'}, {'alias': 'gastropubs'}]",34.121063,-118.206283,3yFKvXnK_C-k4JCTCBKKlQ,5018 York Blvd,,,Los Angeles,US,"5018 York Blvd
Los Angeles, CA 90042",90042,CA,The York,$$,3.5,1015,https://www.yelp.com/biz/the-york-los-angeles?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,23,6.506466042,3
718,"[{'alias': 'cafes'}, {'alias': 'breakfast_brunch'}, {'alias': 'beerbar'}]",34.121113,-118.206535,_RkxSCzAkvK9xeEdgMfVmQ,5010 York Blvd,,,Los Angeles,US,"5010 York Blvd
Los Angeles, CA 90042",90042,CA,The Highland Cafe,$$,3.5,560,https://www.yelp.com/biz/the-highland-cafe-los-angeles?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,23,6.248188027,4
771,"[{'alias': 'festivals'}, {'alias': 'musicvenues'}, {'alias': 'comicbooks'}]",33.9462,-118.38159,CpC6_Yc8fgm4Sp3SXrjcYA,5711 W Century Blvd,,Hilton Los Angeles Airport,Los Angeles,US,"5711 W Century Blvd
Hilton Los Angeles Airport
Los Angeles, CA 90045",90045,CA,Pacific Media Expo,$$,2.5,5,https://www.yelp.com/biz/pacific-media-expo-los-angeles?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,25,3.198970004,1
769,[{'alias': 'bars'}],33.94791,-118.385,8rhxvUQuhUIi-Be7SosAow,9750 Airport Blvd,,Inside Four Points Sheraton LAX,Los Angeles,US,"9750 Airport Blvd
Inside Four Points Sheraton LAX
Los Angeles, CA 90045",90045,CA,Palm Grill,,2,2,https://www.yelp.com/biz/palm-grill-los-angeles?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,25,2.301029996,2
770,"[{'alias': 'tradamerican'}, {'alias': 'sportsbars'}]",33.94791,-118.385,SJXGSqtnb3FtB_ZDglYlpA,9750 Airport Blvd,,,Los Angeles,US,"9750 Airport Blvd
Los Angeles, CA 90045",90045,CA,Brewsters Beererie,$$,3.5,92,https://www.yelp.com/biz/brewsters-beererie-los-angeles?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,25,5.463787827,3
768,"[{'alias': 'breakfast_brunch'}, {'alias': 'newamerican'}, {'alias': 'cocktailbars'}]",33.948928,-118.385274,Elnuoc_1K41Hi-HDgmEAJQ,9620 Airport Blvd,,,Los Angeles,US,"9620 Airport Blvd
Los Angeles, CA 90045",90045,CA,Studio 12,,3.5,2,https://www.yelp.com/biz/studio-12-los-angeles-2?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,25,3.801029996,4
844,"[{'alias': 'sushi'}, {'alias': 'lounges'}]",34.0980385,-118.3526225,J8dFE9_jTmJbh4xFHplsLQ,7445 Sunset Blvd,Ste B,,Los Angeles,US,"7445 Sunset Blvd
Ste B
Los Angeles, CA 90046",90046,CA,SK Lounge,,5,1,https://www.yelp.com/biz/sk-lounge-los-angeles?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,27,5,1
845,"[{'alias': 'hookah_bars'}, {'alias': 'mediterranean'}]",34.09837,-118.35072,1tdFpo_Lfr1eSgthurOlNw,7373 W Sunset Blvd,,,Los Angeles,US,"7373 W Sunset Blvd
Los Angeles, CA 90046",90046,CA,Aroma Hookah Bar,$$,4.5,49,https://www.yelp.com/biz/aroma-hookah-bar-los-angeles?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,27,6.19019608,2
836,[{'alias': 'lounges'}],34.09766,-118.35142,keRUJzBo2enXGXCwO-mYvg,7370 Sunset Blvd,,,Los Angeles,US,"7370 Sunset Blvd
Los Angeles, CA 90046",90046,CA,Roofdeck Lounge at The Moment Hotel,,4,1,https://www.yelp.com/biz/roofdeck-lounge-at-the-moment-hotel-los-angeles?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,27,4,3
840,"[{'alias': 'hotels'}, {'alias': 'bars'}]",34.09779509,-118.3515592,CfwSkrc_BeL0vbeooL7GNw,7370 Sunset Blvd,,,Los Angeles,US,"7370 Sunset Blvd
Los Angeles, CA 90046",90046,CA,The Moment Hotel,$$,3.5,129,https://www.yelp.com/biz/the-moment-hotel-los-angeles?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,27,5.61058971,4
839,"[{'alias': 'museums'}, {'alias': 'jazzandblues'}]",34.09813934,-118.3518771,8OrYAPLq7cDKtQ_SbvnpNw,7425 W Sunset Blvd,,,Los Angeles,US,"7425 W Sunset Blvd
Los Angeles, CA 90046",90046,CA,RockWalk,$,5,6,https://www.yelp.com/biz/rockwalk-los-angeles?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,27,5.77815125,5
850,"[{'alias': 'newamerican'}, {'alias': 'lounges'}]",34.0909402,-118.3636093,PJPubcB4oEtsqwnpu8SSJQ,7969 Santa Monica Blvd,,,West Hollywood,US,"7969 Santa Monica Blvd
West Hollywood, CA 90046",90046,CA,Delilah,$$$,3,376,https://www.yelp.com/biz/delilah-west-hollywood?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,28,5.575187845,1
860,[{'alias': 'bars'}],34.090553,-118.364578,8AMnPve0k-hLtB2mmE_GmQ,7994 Santa Monica Blvd,,,West Hollywood,US,"7994 Santa Monica Blvd
West Hollywood, CA 90046",90046,CA,The Rafters,,5,1,https://www.yelp.com/biz/the-rafters-west-hollywood?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,28,5,2
861,"[{'alias': 'newamerican'}, {'alias': 'cocktailbars'}, {'alias': 'wine_bars'}]",34.088527,-118.361878,D6_mb0MZdAVvfmwYOFHK-A,945 N Fairfax Ave,,,West Hollywood,US,"945 N Fairfax Ave
West Hollywood, CA 90046",90046,CA,Ysabel,$$$,3.5,883,https://www.yelp.com/biz/ysabel-west-hollywood?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,28,6.445960704,3
846,"[{'alias': 'cocktailbars'}, {'alias': 'newamerican'}, {'alias': 'lounges'}]",34.09100091,-118.3631456,ALF79fQM2QhMfsBhwPATng,7953 Santa Monica Blvd,,,West Hollywood,US,"7953 Santa Monica Blvd
West Hollywood, CA 90046",90046,CA,Employees Only,$$,4,254,https://www.yelp.com/biz/employees-only-west-hollywood?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,28,6.404833717,4
857,"[{'alias': 'bars'}, {'alias': 'mexican'}, {'alias': 'breakfast_brunch'}]",34.091249,-118.363186,PLfZ1ACQRAC1bgOTzS5rBA,1111 N Hayworth Ave,,,West Hollywood,US,"1111 N Hayworth Ave
West Hollywood, CA 90046",90046,CA,Tacos Tu Madre,$$,5,22,https://www.yelp.com/biz/tacos-tu-madre-west-hollywood?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,28,6.342422681,5
847,"[{'alias': 'pubs'}, {'alias': 'beergardens'}]",34.091133,-118.362586,flu0d-Vuyrz4wPf1LO0-VQ,7929 Santa Monica Blvd,,,West Hollywood,US,"7929 Santa Monica Blvd
West Hollywood, CA 90046",90046,CA,The Surly Goat,$$,4,408,https://www.yelp.com/biz/the-surly-goat-west-hollywood?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,28,6.610660163,6
897,"[{'alias': 'lounges'}, {'alias': 'whiskeybars'}, {'alias': 'venues'}]",34.07304,-118.37585,vD_vPxFQ8Bf4OO32bVsPxg,8480 W 3rd St,,,Los Angeles,US,"8480 W 3rd St
Los Angeles, CA 90048",90048,CA,The Phoenix,$$,4,216,https://www.yelp.com/biz/the-phoenix-los-angeles-2?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,30,6.334453751,1
901,"[{'alias': 'newamerican'}, {'alias': 'wine_bars'}, {'alias': 'cocktailbars'}]",34.0734,-118.374764,xroe2Kn7bSuUlS8RwQ2IMA,8445 W 3rd St,,,Los Angeles,US,"8445 W 3rd St
Los Angeles, CA 90048",90048,CA,The Shelby,,4,61,https://www.yelp.com/biz/the-shelby-los-angeles?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,30,5.785329835,2
899,"[{'alias': 'hookah_bars'}, {'alias': 'cafes'}]",34.072888,-118.373794,wQXRkgf8c73hkbGiEdOPDA,8412 W 3rd St,,,Los Angeles,US,"8412 W 3rd St
Los Angeles, CA 90048",90048,CA,La Date Garden,,3,2,https://www.yelp.com/biz/la-date-garden-los-angeles?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,30,3.301029996,3
903,"[{'alias': 'pizza'}, {'alias': 'hookah_bars'}, {'alias': 'burgers'}]",34.072995,-118.37375,LSCreFj572ZGZ7I0v2s9kA,8412 W 3rd St,,,Los Angeles,US,"8412 W 3rd St
Los Angeles, CA 90048",90048,CA,Berri's Cafe,$$,3,797,https://www.yelp.com/biz/berris-cafe-los-angeles-9?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,30,5.901458321,4
898,[{'alias': 'sportsbars'}],34.072543,-118.37129,VOFA28djXACRkmtwkYCGdQ,8334 W 3rd St,,,Los Angeles,US,"8334 W 3rd St
Los Angeles, CA 90048",90048,CA,Goal Sports Cafe,$$,3.5,235,https://www.yelp.com/biz/goal-sports-cafe-los-angeles?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,30,5.871067862,5
910,"[{'alias': 'bars'}, {'alias': 'jazzandblues'}]",34.076361,-118.377486,NlXBe027swZDHcIz2Zt70A,8555 Beverly Blvd,,,Los Angeles,US,"8555 Beverly Blvd
Los Angeles, CA 90048",90048,CA,Riviera 31,$$$,3.5,95,https://www.yelp.com/biz/riviera-31-los-angeles?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,31,5.477723605,1
906,"[{'alias': 'seafood'}, {'alias': 'burgers'}, {'alias': 'cocktailbars'}]",34.0762031,-118.3779835,yZDK0XtLi0JeE2Dho1boIw,8555 Beverly Blvd,,,Los Angeles,US,"8555 Beverly Blvd
Los Angeles, CA 90048",90048,CA,Cattle & Claw,$$,4,157,https://www.yelp.com/biz/cattle-and-claw-los-angeles?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,31,6.195899652,2
911,"[{'alias': 'newamerican'}, {'alias': 'breakfast_brunch'}, {'alias': 'cocktailbars'}]",34.0771299,-118.38068,cal0Wpupxj9c_AV7WzDXsw,8701 Beverly Blvd,,,West Hollywood,US,"8701 Beverly Blvd
West Hollywood, CA 90048",90048,CA,GRANVILLE,$$,4.5,1289,https://www.yelp.com/biz/granville-west-hollywood-2?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,31,7.610252917,3
909,"[{'alias': 'musicvenues'}, {'alias': 'lounges'}]",34.0769666,-118.3808528,ZvA1RDvC5y5vHLX_zA05kw,8713 Beverly Blvd,,,West Hollywood,US,"8713 Beverly Blvd
West Hollywood, CA 90048",90048,CA,The Peppermint Club,$$$,2.5,97,https://www.yelp.com/biz/the-peppermint-club-west-hollywood?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,31,4.486771734,4
922,"[{'alias': 'karaoke'}, {'alias': 'korean'}]",34.06051,-118.28455,q0O-hYvmDTdmIeOJs1z-EA,685 S Hoover St,,,Los Angeles,US,"685 S Hoover St
Los Angeles, CA 90005",90005,CA,Audition Family Karaoke,$$,4,29,https://www.yelp.com/biz/audition-family-karaoke-los-angeles?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,32,5.462397998,1
916,[{'alias': 'poolhalls'}],34.05663,-118.28254,Xv6lp7p6kWksOdu09FtAPA,2500 West 8th St,Ste 205,,Los Angeles,US,"2500 West 8th St
Ste 205
Los Angeles, CA 90057",90057,CA,Q Billiard,,5,4,https://www.yelp.com/biz/q-billiard-los-angeles-2?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,32,5.602059991,2
914,[{'alias': 'karaoke'}],34.05663,-118.28254,oU8-Q9KiwBgddzd8QBJJlw,2500 W 8th St,Ste 104,,Los Angeles,US,"2500 W 8th St
Ste 104
Los Angeles, CA 90057",90057,CA,Quegori Norebang,$$,2,12,https://www.yelp.com/biz/quegori-norebang-los-angeles?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,32,3.079181246,3
919,"[{'alias': 'bars'}, {'alias': 'korean'}]",34.05658214,-118.2826478,QrBq7ZJHJ5ho8SPTGahkiw,2500 W 8th St,Ste 108,,Los Angeles,US,"2500 W 8th St
Ste 108
Los Angeles, CA 90057",90057,CA,Prizon Bar,$$,4,60,https://www.yelp.com/biz/prizon-bar-los-angeles-6?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,32,5.77815125,4
921,"[{'alias': 'theater'}, {'alias': 'musicvenues'}]",34.0606117,-118.2807236,aOQWiyq-X2EeDVkaGEjOgQ,2511 Wilshire Blvd,,,Los Angeles,US,"2511 Wilshire Blvd
Los Angeles, CA 90057",90057,CA,Just Imagine: At the Hayworth Theatre,,3.5,2,https://www.yelp.com/biz/just-imagine-at-the-hayworth-theatre-los-angeles?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,32,3.801029996,5
913,"[{'alias': 'videofilmproductions'}, {'alias': 'talentagencies'}, {'alias': 'musicvenues'}]",34.0589629,-118.2823237,UQXUxiSm-wyHmcgyM84A7Q,2525 W 7th St,,,Los Angeles,US,"2525 W 7th St
Los Angeles, CA 90057",90057,CA,Indie Lab Film Studios,$,2.5,2,https://www.yelp.com/biz/indie-lab-film-studios-los-angeles-2?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,32,2.801029996,6
926,[{'alias': 'lounges'}],34.03957,-118.4305393,vqexea2w5XPf4N1AJ8YL0w,10929 W Pico Blvd,,,Los Angeles,US,"10929 W Pico Blvd
Los Angeles, CA 90064",90064,CA,The Wellesbourne,$$$,4,951,https://www.yelp.com/biz/the-wellesbourne-los-angeles?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,33,6.978180517,1
927,"[{'alias': 'newamerican'}, {'alias': 'pubs'}, {'alias': 'cocktailbars'}]",34.039642,-118.428946,4LptA7lZJLKMuEgT6ZzMxQ,10850 W Pico Blvd,,,Los Angeles,US,"10850 W Pico Blvd
Los Angeles, CA 90064",90064,CA,Westside Tavern,$$,4,1449,https://www.yelp.com/biz/westside-tavern-los-angeles?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,33,7.161068385,2
924,[{'alias': 'wine_bars'}],34.03978,-118.42904,qnoHviRTzSGjO-wbv1fguw,10850 W Pico Blvd,,,Los Angeles,US,"10850 W Pico Blvd
Los Angeles, CA 90064",90064,CA,Landmark Wine Bar,$$,3,59,https://www.yelp.com/biz/landmark-wine-bar-los-angeles?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,33,4.770852012,3
930,"[{'alias': 'scandinavian'}, {'alias': 'bars'}, {'alias': 'mediterranean'}]",33.996813,-118.428552,#NAME?,12400 Washington Blvd,,,Culver City,US,"12400 Washington Blvd
Culver City, CA 90066",90066,CA,Gravlax,$$,4,218,https://www.yelp.com/biz/gravlax-culver-city?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,34,6.338456494,1
934,"[{'alias': 'lounges'}, {'alias': 'korean'}, {'alias': 'chicken_wings'}]",33.99689,-118.42654,xRB-PmYVsVXVY1TaYUjapw,12236 W Washington Blvd,,,Los Angeles,US,"12236 W Washington Blvd
Los Angeles, CA 90066",90066,CA,Alibi Room,$$,4,1470,https://www.yelp.com/biz/alibi-room-los-angeles-2?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,34,7.167317335,2
931,"[{'alias': 'cocktailbars'}, {'alias': 'lounges'}]",33.9975,-118.4263,ywevJMtMix7dzLwCBdalsg,12223 West Washington Blvd,,,Culver City,US,"12223 West Washington Blvd
Culver City, CA 90066",90066,CA,Alley Lounge,$$,4,250,https://www.yelp.com/biz/alley-lounge-culver-city-2?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,34,6.397940009,3
946,"[{'alias': 'newamerican'}, {'alias': 'cocktailbars'}]",34.0599599,-118.41982,oX0_dwhi17dv2xKB89E4Tg,10250 Santa Monica Blvd,,,Los Angeles,US,"10250 Santa Monica Blvd
Los Angeles, CA 90067",90067,CA,Bar Verde,$$,4,53,https://www.yelp.com/biz/bar-verde-los-angeles-3?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,35,5.72427587,1
937,"[{'alias': 'seafood'}, {'alias': 'bars'}]",34.0599599,-118.41982,iY0Wk8XCbIiO7snA_4odYw,10250 Santa Monica Blvd,,,Los Angeles,US,"10250 Santa Monica Blvd
Los Angeles, CA 90067",90067,CA,Il Pesce Cucina at Eataly,$$$,3,159,https://www.yelp.com/biz/il-pesce-cucina-at-eataly-los-angeles?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,35,5.201397124,2
948,[{'alias': 'wine_bars'}],34.05996,-118.41982,4c-Fysw-7uWw_ZlS-06szQ,10250 Santa Monica Blvd,,,Los Angeles,US,"10250 Santa Monica Blvd
Los Angeles, CA 90067",90067,CA,Gelson's Century City Wine Bar,,5,4,https://www.yelp.com/biz/gelsons-century-city-wine-bar-los-angeles?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,35,5.602059991,3
936,"[{'alias': 'grocery'}, {'alias': 'delis'}, {'alias': 'wine_bars'}]",34.05780115,-118.4193125,hUZDpWXUkw165KAk-uv5FA,10250 Santa Monica Blvd,,,Los Angeles,US,"10250 Santa Monica Blvd
Los Angeles, CA 90067",90067,CA,Gelson's,$$$,3.5,220,https://www.yelp.com/biz/gelsons-los-angeles-3?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,35,5.842422681,4
945,"[{'alias': 'italian'}, {'alias': 'wine_bars'}, {'alias': 'pizza'}]",34.05810969,-118.4196005,C2SPQ6w29lS5UyNRMiHjLA,10250 Santa Monica Blvd,Ste 206,,Los Angeles,US,"10250 Santa Monica Blvd
Ste 206
Los Angeles, CA 90067",90067,CA,Obicà Mozzarella Bar Pizza e Cucina,$$,3.5,541,https://www.yelp.com/biz/obic%C3%A0-mozzarella-bar-pizza-e-cucina-los-angeles-2?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,35,6.233197265,5
947,[{'alias': 'lounges'}],34.05921798,-118.4187994,zEHU9iGcKlk52wR4DubK2g,10250 Santa Monica Blvd,Ste 1700,,Los Angeles,US,"10250 Santa Monica Blvd
Ste 1700
Los Angeles, CA 90067",90067,CA,The Edith,,4.5,3,https://www.yelp.com/biz/the-edith-los-angeles?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,35,4.977121255,6
935,"[{'alias': 'theater'}, {'alias': 'musicvenues'}]",34.060319,-118.416584,qRfetOXEEBanRDpuUJb7Rg,1900 Avenue Of The Stars,Ste 1880,,Los Angeles,US,"1900 Avenue Of The Stars
Ste 1880
Los Angeles, CA 90067",90067,CA,iPalpiti Artists International,$$,1,1,https://www.yelp.com/biz/ipalpiti-artists-international-los-angeles?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,35,1,7
962,"[{'alias': 'italian'}, {'alias': 'cocktailbars'}]",34.06743226,-118.4091012,-3G8D2pqqLCtgluupYHrSg,9785 Santa Monica Blvd,,,Beverly Hills,US,"9785 Santa Monica Blvd
Beverly Hills, CA 90210",90210,CA,La Dolce Vita,$$$,4,277,https://www.yelp.com/biz/la-dolce-vita-beverly-hills?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,36,6.442479769,1
950,"[{'alias': 'cocktailbars'}, {'alias': 'newamerican'}]",34.066604,-118.411608,sYyoLn1Z9X29AHZPcpTwhg,9850 Wilshire Blvd,,,Beverly Hills,US,"9850 Wilshire Blvd
Beverly Hills, CA 90210",90210,CA,Jean-Georges Beverly Hills,$$$$,3.5,252,https://www.yelp.com/biz/jean-georges-beverly-hills-beverly-hills-2?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,36,5.901400541,2
